id,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,a0dresse_station,code_insee_commune,code_dep,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,horaires,raccordement,date_mise_en_service,cable_t2_attache,consolidated_longitude,consolidated_latitude
120747,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PRSTTRG,,Restaurant La Pataterie - Trégueux,Parking privé à usage public,"4 Rue Michel Audiard, 22950 Trégueux, France",22360,22,5,160.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2023-07-19,,-2.76187,48.489341
121018,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSKTLNN,,Skill Telecom - Lannion,Parking privé à usage public,6 Rue Saint-Marc,22113,22,3,50.0,false,false,false,true,false,false,true,false,true,,Accès libre,24/7,,2022-07-11,,-3.4439074,48.7338036
121019,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSKTLNN,,Skill Telecom - Lannion,Parking privé à usage public,"6 Rue Saint-Marc, 22300 Lannion, France",22113,22,3,50.0,False,False,False,True,False,False,True,False,True,,Accès libre,24/7,,2022-07-11,,-3.444267,48.733933
121020,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSKTLNN,,Skill Telecom - Lannion,Parking privé à usage public,6 Rue Saint-Marc,22113,22,3,50.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-07-11,,-3.4439074,48.7338036
121021,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSKTLNN,,Skill Telecom - Lannion,Parking privé à usage public,"6 Rue Saint-Marc, 22300 Lannion, France",22113,22,3,50.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2022-07-11,,-3.444267,48.733933
121022,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSKTLNN,,Skill Telecom - Lannion,Parking privé à usage public,6 Rue Saint-Marc,22113,22,3,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2022-07-11,,-3.4439074,48.7338036
121023,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSKTLNN,,Skill Telecom - Lannion,Parking privé à usage public,"6 Rue Saint-Marc, 22300 Lannion, France",22113,22,3,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2022-07-11,,-3.444267,48.733933
121034,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,35 Rue du Manoir de Servigné,35238,35,6,50.0,false,false,false,true,false,false,true,false,true,,Accès libre,24/7,,2022-05-04,,-1.7320072,48.1003733
121035,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,"Servigné, 35000 Rennes, France",35238,35,6,50.0,False,False,False,True,False,False,True,False,True,,Accès libre,24/7,,2022-05-04,,-1.731895,48.101072
121036,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,35 Rue du Manoir de Servigné,35238,35,6,50.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-05-04,,-1.7320072,48.1003733
121037,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,"Servigné, 35000 Rennes, France",35238,35,6,50.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2022-05-04,,-1.731895,48.101072
121038,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,35 Rue du Manoir de Servigné,35238,35,6,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2022-05-04,,-1.7320072,48.1003733
121039,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,"Servigné, 35000 Rennes, France",35238,35,6,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2022-05-04,,-1.731895,48.101072
121040,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,35 Rue du Manoir de Servigné,35238,35,6,50.0,false,false,false,true,false,false,true,false,true,,Accès libre,24/7,,2022-05-04,,-1.7320072,48.1003733
121041,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,"Servigné, 35000 Rennes, France",35238,35,6,50.0,False,False,False,True,False,False,True,False,True,,Accès libre,24/7,,2022-05-04,,-1.731895,48.101072
121042,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,35 Rue du Manoir de Servigné,35238,35,6,50.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-05-04,,-1.7320072,48.1003733
121043,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,"Servigné, 35000 Rennes, France",35238,35,6,50.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2022-05-04,,-1.731895,48.101072
121044,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,35 Rue du Manoir de Servigné,35238,35,6,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2022-05-04,,-1.7320072,48.1003733
121045,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOCREN,,Soccer - Rennes,Parking privé à usage public,"Servigné, 35000 Rennes, France",35238,35,6,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2022-05-04,,-1.731895,48.101072
121056,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121057,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121058,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121059,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121060,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121061,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121062,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121063,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121064,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,60.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121065,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,60.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121066,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121067,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121068,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,60.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2024-12-13,,-3.103903955,47.4745913405
121069,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSOFQUI,,Sofitel - Quiberon,Parking privé à usage public,"4 Bd Louison Bobet, 56170 Quiberon, France",56186,56,7,60.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2024-12-13,,-3.103904,47.474591
121152,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,6,100.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-10-26,,-3.7200186026,48.6419812506
121153,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,12,100.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2022-10-26,,-3.720019,48.641981
121154,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,6,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2022-10-26,,-3.7200186026,48.6419812506
121155,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,12,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2022-10-26,,-3.720019,48.641981
121156,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,6,50.0,false,false,false,true,false,false,true,false,true,,Accès libre,24/7,,2022-10-26,,-3.7200186026,48.6419812506
121157,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,12,50.0,False,False,False,True,False,False,True,False,True,,Accès libre,24/7,,2022-10-26,,-3.720019,48.641981
121158,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,6,120.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-10-26,,-3.7200186026,48.6419812506
121159,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,12,120.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2022-10-26,,-3.720019,48.641981
121160,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,6,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2022-10-26,,-3.7200186026,48.6419812506
121161,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,12,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2022-10-26,,-3.720019,48.641981
121162,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,6,120.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-10-26,,-3.7200186026,48.6419812506
121163,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSPULMR,,Super U - Lanmeur,Parking privé à usage public,"Système U Lanmeur, 33 rue des quatre vents 29620 Lanmeur",29113,29,12,120.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2022-10-26,,-3.720019,48.641981
121349,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSUPQUI,,Super U - Quiberon,Parking privé à usage public,"17 Rue Sanktmang, 56170 Quiberon, France",56186,56,3,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2026-01-20,,-3.120257,47.485526
121350,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSUPQUI,,Super U - Quiberon,Parking privé à usage public,"17 Rue Sanktmang, 56170 Quiberon, France",56186,56,3,120.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2026-01-20,,-3.120257,47.485526
121351,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSUPQUI,,Super U - Quiberon,Parking privé à usage public,"17 Rue Sanktmang, 56170 Quiberon, France",56186,56,3,120.0,False,False,True,False,False,False,True,False,True,,Accès libre,24/7,,2026-01-20,,-3.120257,47.485526
121748,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSYULFU,,Système U - Le Faou,Parking privé à usage public,Zone d'ativité de Quiella,29053,29,3,50.0,false,false,false,true,false,false,true,false,true,,Accès libre,24/7,,2022-04-05,,-4.169359,48.29842
121749,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSYULFU,,Système U - Le Faou,Parking privé à usage public,Zone d'ativité de Quiella,29053,29,3,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2022-04-05,,-4.169359,48.29842
121750,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSYULFU,,Système U - Le Faou,Parking privé à usage public,"1 Rue de Domblans, 29590 Le Faou, France",29053,29,3,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2022-04-05,,-4.169195,48.298507
121751,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSYULFU,,Système U - Le Faou,Parking privé à usage public,Zone d'ativité de Quiella,29053,29,3,60.0,false,false,true,false,false,false,true,false,true,,Accès libre,24/7,,2022-04-05,,-4.169359,48.29842
121822,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,0176310684,Power Dot France,FRPD1PSYUMAE,,Système U - Saint Brice en Cogles,Parking privé à usage public,"Système U Maen Roch, Rue d'Antrain Zac De, La Croix Rouge 35460 Maen Roch",35257,35,6,22.0,false,true,false,false,false,false,true,false,true,,Accès libre,24/7,,2023-03-07,,-1.3860889076,48.4153104424
121823,Power Dot France,891118473,hello@powerdot.fr,Power Dot France,hello@powerdot.fr,tel:+33-1-76-31-06-84,Power Dot France,FRPD1PSYUMAE,,Système U - Saint Brice en Cogles,Parking privé à usage public,"Système U Maen Roch, Rue d'Antrain Zac De, La Croix Rouge 35460 Maen Roch",35257,35,12,22.0,False,True,False,False,False,False,True,False,True,,Accès libre,24/7,,2023-03-07,,-1.386089,48.41531
